Street Address,Latitude,Longitude
13-15 WEST 45 STREET,40.755651,-73.980051
13-15 WEST 54 STREET,40.761336,-73.976054
1316 1 AVENUE,40.766934,-73.956613
1316 5 AVENUE,40.797368,-73.948892
1316 AVENUE M,40.617806,-73.961649
1316 AVENUE M BSMT &1/FL,40.617806,-73.961649
131-66 40 ROAD,40.756627,-73.834857
1317 1 AVENUE,40.76695,-73.956629
1317 AVENUE U,40.598659,-73.958045
131-74 MAPLE AVENUE,40.753608,-73.833376
1318 1 AVENUE,40.76698,-73.956579
1319 1 AVENUE,40.766996,-73.956595
1319 AVENUE J,40.625003,-73.963015
132 1 AVENUE,40.727501,-73.985367
132 AUDUBON AVE,40.842776,-73.936707
132 AUDUBON AVENUE,40.842776,-73.936707
132 CROSBY ST,40.724794,-73.996197
132 EAST 23 STREET,40.739574,-73.984948
132 EAST 39 STREET,40.749456,-73.977259
132 EAST 56 STREET,40.760373,-73.969947
132 EAST 61 STREET,40.763646,-73.967687
132 EAST 86 STREET,40.779643,-73.955952
132 ELDRIDGE STREET,40.718943,-73.991549
132 FREEMONT AVENUE,40.578648,-74.108957
132 GREENE AVE,40.686578,-73.966674
132 HAVEMEYER STREET,40.712142,-73.9572
132 LUDLOW STREET,40.720219,-73.988268
132 MULBERRY STREET,40.71837,-73.997785
132 NASSAU STREET,40.711081,-74.006669
132 SECOND AVENUE,40.728676,-73.987593
132 ST MARKS PLACE,40.727185,-73.984345
132 UNION STREET,40.68413,-74.002149
132 WEST 23 STREET,40.743329,-73.993851
132 WEST 31 STREET,40.748325,-73.990211
132 WEST 45 STREET,40.757224,-73.983816
132 WEST 58 STREET,40.765429,-73.977744
132 WEST 65 STREET,40.773375,-73.983097
132 WEST FORDHAM ROAD,40.862801,-73.906926
132 WEST HOUSTON STREET,40.727744,-74.001538
132 WYCKOFF AVENUE,40.703275,-73.917602
13-20 124 STREET,40.786399,-73.843868
1320 A JEROME AVENUE,40.838525,-73.918894
1320 AVENUE OF THE AMERICAS FL 1,40.761849,-73.978988
1320 EAST 19 STREET,40.618106,-73.95617
1320 EAST GUNHILL ROAD,40.871396,-73.848024
1320 HUTCHINSON RIVER PKWY,40.843517,-73.83675
1320 SURF AVE,40.575538,-73.981794
1320-1324 METROPOLITAN AVENUE,40.833862,-73.860777
132-01C 14 AVENUE,40.785572,-73.836161
132-04 CROSSBAY BLVD,40.676597,-73.843789
132-04 JAMAICA AVENUE,40.702126,-73.820431
132-04 LIBERTY AVENUE,40.690655,-73.813942
132-06 CROSSBAY BLVD,40.676549,-73.843774
132-06 CROSSBAY BOULEVARD,40.676549,-73.843774
132-08 CROSSBAY BLVD,40.676502,-73.84376
132-09 14 AVENUE,40.786284,-73.836017
132-09 LIBERTY AVENUE,40.690688,-73.813935
1321 1 AVENUE,40.767042,-73.956561
1321 YORK AVE,40.765893,-73.954464
132-10 14 AVENUE,40.786267,-73.836004
132-11B 14 AVENUE,40.785572,-73.836161
132-12 14 AVENUE,40.786266,-73.835976
132-13 14 AVENUE,40.786282,-73.83596
132-16 14 AVENUE,40.786263,-73.835919
132-17 LIBERTY AVENUE,40.690721,-73.813888
1322 BROADWAY,40.690279,-73.923443
1322 CORTELYOU ROAD,40.64053,-73.965917
132-26 SOUTH CONDUIT AVENUE,40.666204,-73.806999
1322A EAST GUN HILL ROAD,40.871317,-73.847869
1323 2 AVENUE,40.767243,-73.959516
1323 AVENUE U,40.598664,-73.958
1323 FLATBUSH AVE,40.63865,-73.953799
1324 2 AVENUE,40.767282,-73.959459
1324 AVENUE J,40.624992,-73.962955
1324 JEROME AVE LBBY,40.837311,-73.922745
1324 LEXINGTON AVE,40.780903,-73.954569
1325 5 AVENUE,40.797703,-73.948613
13-25 ASTOR PLACE,40.730017,-73.992393
1325 HUTCHINSON RIVER PKWY,40.84352,-73.836766
1326 2 AVENUE,40.767337,-73.959418
1326 NEWKIRK AVE,40.634808,-73.964786
1327 3 AVENUE,40.772231,-73.958777
13-27 JACKSON AVENUE,40.744246,-73.949362
1328 3 AVENUE,40.77225,-73.958791
1328 METROPOLITAN AVENUE,40.833946,-73.860792
1328 RANDALL AVENUE,40.812459,-73.884197
1329 2 AVENUE,40.767408,-73.959393
1329 ST NICHOLAS AVENUE,40.846398,-73.935875
1329 THIRD AVENUE,40.772409,-73.958648
132A MULBERRY ST,40.71837,-73.997785
133 2 AVENUE,40.728761,-73.98756
133 5 AVENUE,40.678577,-73.978975
133 7 AVENUE SOUTH,40.734567,-74.002246
133 AVENUE C,40.724945,-73.97824
133 EAST 157 STREET,40.825433,-73.926273
133 EAST 31 STREET,40.744588,-73.981294
133 EAST 45 STREET,40.753222,-73.974273
133 EAST 55 STREET,not found,not found
133 EAST 61 STREET,40.763662,-73.967671
133 EAST 65 STREET,40.766095,-73.965693
133 EINSTEIN LOOP,40.864374,-73.82193
133 ESSEX STREET,40.720052,-73.987437
133 IRVING AVENUE,40.703177,-73.921677
133 MCCLEAN AVENUE,40.598063,-74.066442
133 MULBERRY ST BSMT &1/FL,40.718444,-73.997765
133 NORFOLK STREET,40.719801,-73.986654
133 ROCKAWAY AVENUE,40.678192,-73.910764
133 WEST 3 STREET,40.730612,-74.000471
133 WEST 33 STREET,40.749747,-73.989709
133-09 CROSS BAY BOULEVARD,40.675243,-73.843189
1331 2 AVENUE,40.767589,-73.959261
133-10 CROSS BAY BOULEVARD,40.67498,-73.843337
133-11 CROSSBAY BOULEVARD,40.675232,-73.843187
133-16 39 AVENUE,40.759137,-73.833999
133-17 ROCKAWAY BOULEVARD,40.674651,-73.804755
133-18 39 AVENUE,40.759148,-73.833964
1332 LEXINGTON AVE,40.781155,-73.954389
1332 SAINT NICHOLAS AVE,40.846483,-73.935786
133-20 ROCKAWAY BOULEVARD,40.674671,-73.805176
133-22 39 AVENUE,40.759171,-73.833895
133-23 ROCKAWAY BOULEVARD,40.674626,-73.804481
133-24 SPRINGFIELD BOULEVARD,40.681766,-73.752252
133-28 SPRINGFIELD BLVD,40.681749,-73.752263
1333 BROADWAY,40.750843,-73.987756
1333 WEBSTER AVENUE,40.834737,-73.908258
133-30 37 AVENUE,40.760444,-73.834232
133-30 39 AVENUE,40.759216,-73.833756
13331 39 AVENUE,40.759232,-73.833772
133-31 39 AVENUE,40.759232,-73.833772
133-35 ROOSEVELT AVENUE,40.758532,-73.833192
133-38 SPRINGFIELD BLVD,40.681706,-73.752291
1334 YORK AVE FL 10,40.766366,-73.954091
1334 YORK AVE FL 8TH,40.766366,-73.954091
133-44 150 STREET,40.667283,-73.789363
133-45 ROOSEVELT AVE,40.758587,-73.833024
133-47 ROOSEVELT AVENUE,40.758598,-73.83299
133-48 WHITESTONE EXPRESSWAY,40.769028,-73.836042
133-49 ROOSEVELT AVE,40.758609,-73.832957
1335 AVENUE OF THE AMERICAS,40.762212,-73.978752
1335 PPROSPECT AVENUE,40.824961,-73.892372
133-50 WHITESTONE EXPY,40.769039,-73.83603
133-51 37 AVENUE,40.760782,-73.833215
133-54 41 AVENUE,40.75776,-73.830436
133-57 41 ROAD,40.757065,-73.830119
133-58 41 AVENUE,40.757791,-73.830368
1336 ST NICHOLAS AVENUE,40.846583,-73.935712
1337 3 AVENUE,40.772595,-73.958514
1339 ST JOHNS PLACE,40.670763,-73.934171
133B ROEBLING STREET,40.714777,-73.956732
134 1 AVENUE,40.727681,-73.985236
134 EAST 43 STREET,40.751821,-73.974884
134 EAST 48 STREET,40.755157,-73.973099
134 EAST 61 STREET,40.763621,-73.967629
134 HOWARD AVENUE,40.62785,-74.08888
134 LINCOLN AVENUE,40.579051,-74.108066
134 LUDLOW STREET,40.720281,-73.988237
134 MULBERRY ST,40.71844,-73.997741
134 NORTH 6 STREET,40.71779,-73.959199
134 PENNYFIELD AVE,40.811658,-73.805399
134 READE STREET,40.716368,-74.009596
134 SMITH STREET,40.687112,-73.99022
134 WEST 3 STREET,40.730599,-74.000492
134 WEST 37 STREET,40.752345,-73.987942
134 WEST 46 STREET,40.757782,-73.983207
134 WEST BROADWAY,40.716769,-74.008252
134 WEST HOUSTON STREET,40.727775,-74.001599
134-01 LIBERTY AVENUE,40.691471,-73.812645
134-03 ROCKAWAY BOULEVARD,40.67459,-73.804056
134-06 JAMAICA AVE FL 1,40.702381,-73.818611
134-07 ROCKAWAY BOULEVARD,40.674574,-73.803883
134-08 JAMAICA AVENUE,40.702372,-73.818614
134-08 ROCKAWAY BOULEVARD,40.674584,-73.804175
1341 FLATBUSH AVENUE,40.638335,-73.953483
134-12 ROCKAWAY BOULEVARD,40.674581,-73.804153
134-136 AVENUE C,40.724982,-73.978186
134-14 GUY R BREWER BOULEVARD,40.673047,-73.775435
134-15 20 AVENUE,40.781658,-73.834811
134-15 CROSSBAY BLVD,40.674402,-73.843095
134-17 LIBERTY AVENUE,40.691498,-73.812536
1342 AMSTERDAM AVE,40.813638,-73.956087
1342 CENTRAL AVENUE,40.606948,-73.749841
1342 ST NICHOLAS AVENUE,40.846858,-73.935512
134-24 CROSSBAY BOULEVARD,40.674196,-73.843297
1343 2 AVENUE,40.767925,-73.959015
1343 OGDEN AVENUE,40.841024,-73.925125
134-30 ATLANTIC AVENUE,40.697025,-73.81472
134-31 35 AVENUE,40.764217,-73.832801
134-32 NORTHERN BOULEVARD,40.762582,-73.833968
134-37 35 AVENUE,40.764235,-73.832725
1344 AMSTERDAM AVENUE,40.81369,-73.956049
1344 EAST GUNHILL ROAD,40.870744,-73.846771
1344 UTICA AVE,40.639547,-73.92909
134-41 SPRINGFIELD BLVD,40.679525,-73.753502
134-47 SPRINGFIELD BOULEVARD,40.679482,-73.753534
1345 2 AVENUE,40.767981,-73.958974
1345 AMSTERDAM AVE,40.813695,-73.956017
1345 AVENUE OF THE AMERICAS,40.76239,-73.978609
134-58 SPRINGFIELD BOULEVARD,40.679478,-73.7539
1345A EAST GUNHILL ROAD,40.870765,-73.846763
1346 AMSTERDAM AVENUE,40.813742,-73.956011
1346 BROADWAY,40.689867,-73.922729
134-62 SPRINGFIELD BOULEVARD,40.679449,-73.753921
1347 2 AVENUE,40.768037,-73.958933
1347 CROMWELL AVENUE,40.839536,-73.920497
1348 FOREST AVENUE,40.62592,-74.134458
1349 EDWARD L GRANT HIGHWAY,40.840363,-73.921581
1349 ROCKAWAY PKWY FL 1,40.646787,-73.904169
135 58 STREET,40.645082,-74.022397
135 ATLANTIC AVE,40.690586,-73.995586
135 COLUMBUS AVE,40.773466,-73.981663
135 EAST 149 STREET,40.818898,-73.928445
135 EAST 45 STREET,40.753208,-73.974241
135 EAST 50 STREET,40.756363,-73.972006
135 EAST 62 STREET,40.764196,-73.966987
135 EAST 92 STREET,40.783487,-73.953189
135 FLAGG PL,40.587821,-74.104176
135 FLAGG PLACE,40.587821,-74.104176
135 GUNHILL ROAD,40.881259,-73.878841
135 KINGSTON AVE,40.675274,-73.941616
135 LUDLOW ST,40.720303,-73.988249
135 NORTH 5 STREET,40.716955,-73.959289
135 READE ST,40.716385,-74.009685
135 SULLIVAN ST,40.726743,-74.002123
135 TERRACE VIEW AVE,40.876424,-73.912862
135 WALKER STREET,40.717286,-73.99936
135 WEST 26 STREET,40.745264,-73.992494
135 WEST 3 STREET,40.730624,-74.000495
135 WEST 41 STREET,40.754812,-73.986065
135 WEST 42 STREET,40.755344,-73.985287
135 WEST 50 STREET,40.760427,-73.981666
135 WEST 52 STREET,40.761702,-73.980805
135 WEST BROADWAY,40.716767,-74.008224
1350 6 AVENUE,40.762649,-73.978404
1350 AVENUE OF THE AMERICAS,40.762649,-73.978404
1350 HYLAN BOULEVARD,40.595566,-74.085986
1350 JEROME AVENUE,40.83913,-73.918463
1350 MADISON AVENUE,40.786341,-73.954825
1350 SHAKESPEARE AVE,40.84059,-73.922268
135-01 35 AVENUE,40.764486,-73.831659
135-02 ROOSEVELT AVE,40.759017,-73.831686
135-02 ROOSEVELT AVE # 5,40.759017,-73.831686
135-04 JAMAICA AVENUE,40.702414,-73.81786
135-05 40 ROAD,40.758447,-73.8313
135-07 LEFFERTS BOULEVARD,40.670258,-73.82094
135-08 LIBERTY AVENUE,40.69168,-73.811718
135-08 NORTHERN BOULEVARD,40.762698,-73.83293
135-09 CROSS BAY BOULEVARD,40.673619,-73.84314
1351 FOREST AVE,40.625963,-74.134429
1351 FOREST AVENUE,40.625963,-74.134429
1351 SAINT NICHOLAS AVE,40.847073,-73.935384
1351 WEBSTER AVENUE,40.83507,-73.908073
135-11 38 AVENUE,40.760294,-73.832267
135-11 40 ROAD,40.758476,-73.831219
135-11 ROCKAWAY BOULEVARD,40.674475,-73.802794
135-12 JAMAICA AVE,40.702415,-73.817793
135-14 109 AVENUE,40.686712,-73.808954
135-14 JAMAICA AVENUE,40.702415,-73.817777
135-15 37 AVENUE,40.761082,-73.832393
135-15 LEFFERTS BOULEVARD,40.670142,-73.820976
135-15B LEFFERTS BOULEVARD,40.682045,-73.822124
135-17 40 ROAD,40.758506,-73.831137
135-18 JAMAICA AVE,40.702416,-73.817744
135-19 40 ROAD,40.758516,-73.83111
1352 HYLAN BOULEVARD,40.595551,-74.085992
135-20 39 AVENUE,40.759833,-73.83184
135-20 40 ROAD,40.75851,-73.831067
135-20 JAMAICA AVE,40.702416,-73.817727
135-20 ROOSEVELT AVE,40.759107,-73.831431
135-21 40 ROAD,40.758526,-73.831083
135-22 BOOTH MEMORIAL AVE FL 1ST,40.747433,-73.829193
135-24 40 ROAD,40.75853,-73.831012
135-25 40 ROAD,40.758546,-73.831028
135-25A 40 ROAD,40.755851,-73.836172
135-28 40 ROAD,40.758549,-73.830958
135-29 37 AVENUE,40.761151,-73.832212
135-29 40 ROAD,40.758565,-73.830974
135-29 SPRINGFIELD BLVD,40.678473,-73.75427
135-30 140 STREET,40.667425,-73.798048
135-31 40 ROAD,40.758575,-73.830946
135-32 40 ROAD,40.758569,-73.830903
135-32 ROCKAWAY BLVD,40.674444,-73.802624
135-33 40 ROAD,40.758585,-73.830919
135-36 39 AVENUE,40.75991,-73.8316
135-36 ROCKAWAY BOULEVARD,40.674442,-73.802595
135-37 37 AVENUE,40.76119,-73.832109
135-38 39 AVENUE,40.759919,-73.831571
135-38 ROOSEVELT AVENUE,40.759196,-73.831175
1354 1 AVENUE,40.768237,-73.955666
1354 AMSTERDAM AVE,40.81395,-73.955859
135-41 ROOSEVELT AVENUE,40.759222,-73.831162
135-42 ROOSEVELT AVENUE,40.759216,-73.831118
135-45 ROOSEVELT AVE,40.759242,-73.831106
135-45 WEST KINGSBRIDGE ROAD,40.869123,-73.903111
135-46 ROOSEVELT AVE,40.759236,-73.831061
1355 EAST GUNHILL ROAD,40.870704,-73.846651
135-58 LEFFERTS BOULEVARD,40.669517,-73.821193
1356 1 AVENUE,40.768305,-73.955616
1356 EAST GUN HILL ROAD,40.870518,-73.846349
1356 LORING AVENUE,40.667932,-73.861328
1357 BROADWAY,40.689717,-73.922417
1357 FULTON ST,40.680265,-73.947054
1357 FULTON STREET,40.680265,-73.947054
1357 NOSTRAND AVE,40.653556,-73.949858
1358 PENNSYLVANIA AVE,40.647934,-73.881987
1358 WHITE PLAINS RD,40.834645,-73.863002
1359 1 AVENUE,40.768388,-73.955582
1359 BROADWAY,40.751728,-73.987591
1359 CONEY ISLAND AVE,40.624444,-73.965084
1359 CONEY ISLAND AVENUE,40.624444,-73.965084
1359 EAST GUNHILL ROAD,40.870679,-73.846606
135A NORTH 5 STREET,40.716955,-73.959289
135B NORTH 5 STREET,40.716955,-73.959289
136 2 AVENUE,40.728813,-73.987495
136 9 AVENUE,40.743713,-74.003333
136 ATLANTIC AVE,40.690474,-73.995257
136 AVENUE C,40.725035,-73.978148
136 DEKALB AVENUE,40.689726,-73.975965
136 DIVISION STREET,40.714457,-73.991631
136 EAST 13 STREET,40.733148,-73.989008
136 GRAHAM AVE,40.706107,-73.943003
136 GREENPOINT AVE,40.730079,-73.955308
136 LAWRENCE ST STE 1,40.692061,-73.986295
136 MULBERRY STREET,40.71851,-73.997697
136 WEST 3 STREET,40.730611,-74.000517
136 WEST 33 STREET,40.749516,-73.989215
136 WEST 44 STREET,40.756657,-73.984429
136 WEST 55 STREET,40.763595,-73.97951
136 WEST BROADWAY,40.716816,-74.008214
136 WEST HOUSTON STREET,40.727806,-74.00166
136 WILLIAM ST,40.709303,-74.006677
1360 CONEY ISLAND AVE,40.624428,-73.9651
1360 FULTON ST STE 1,40.680187,-73.946008
1360 FULTON STREET,40.680187,-73.946008
1360 WHITE PLAINS ROAD,40.834683,-73.863009
136-04 NORTHERN BLVD,40.762922,-73.83141
1361 FIRST AVENUE,40.768572,-73.955447
1361 LEXINGTON AVE,40.782139,-73.953647
136-11 38 AVENUE,40.760902,-73.830498
136-11 41 AVENUE,40.758637,-73.829286
136-13 37 AVENUE,40.761689,-73.830588
136-13 FARMERS BOULEVARD,40.674656,-73.763716
136-14 38 AVENUE,40.760897,-73.830437
136-17 38 AVENUE,40.760918,-73.830431
13617 39 AVENUE,40.760314,-73.829939
136-17 41 AVENUE,40.75867,-73.829125
136-18 39 AVENUE,40.760344,-73.829742
136-19 37 AVENUE,40.761733,-73.830402
1362 CASTLE HILL AVE,40.835132,-73.851965
136-20 38 AVENUE,40.760913,-73.830371
136-20 ROOSEVELT AVENUE,40.759709,-73.829561
136-21 37 AVENUE,40.761748,-73.83034
136-21 41 AVENUE,40.758771,-73.82864
136-28 39 AVENUE,40.760418,-73.829453
136-29 ROOSEVELT AVE,40.759873,-73.828982
1363 1 AVENUE,40.768611,-73.955419
136-31 41 AVENUE,40.758833,-73.82834
1364 LEXINGTON AVENUE,40.782161,-73.953658
1364 PENNSYLVANIA AVE,40.647887,-73.881936
1364 STERLING PLACE,40.671591,-73.933221
136-45 ROOSEVELT AVENUE,40.759993,-73.828499
136-49 ROOSEVELT AVE,40.760023,-73.828379
1365 1 AVENUE,40.76865,-73.95539
1365 PROSPECT AVENUE,40.830594,-73.89709
136-53 ROOSEVELT AVENUE,40.760053,-73.828258
136-55 37 AVENUE,40.762072,-73.828981
13655 ROOSEVELT AVE,40.757335,-73.837854
136-58 39 AVENUE,40.760738,-73.828251
1366 FLATBUSH AVENUE,40.637213,-73.952321
1366 PENNSYLVANIA AVE,40.647872,-73.881919
1366 ST JOHNS PLACE,40.67068,-73.932949
136-61 ROOSEVELT AVE,40.760113,-73.828017
1367 1 AVENUE,40.76869,-73.955362
1367 BROADWAY,40.751928,-73.987554
1367 FULTON STREET,40.680236,-73.946539
136-71 ROOSEVELT AVENUE,40.760188,-73.827715
136-72 ROOSEVELT AVENUE,40.760187,-73.827639
136-73 41 AVENUE,40.759094,-73.82708
136-75 ROOSEVELT AVENUE,40.760218,-73.827595
136-76 ROOSEVELT AVENUE,40.760217,-73.827519
136-77 41 AVENUE,40.759119,-73.82696
1368 60 STREET,40.628059,-73.997236
1368 CASTLE HILL AVENUE,40.835193,-73.851976
1368 CROMWELL AVE FL 1,40.839932,-73.920272
1368 FLATBUSH AVENUE,40.637185,-73.952291
136-80 41 AVENUE,40.759128,-73.826824
136-89 37 AVENUE,40.762297,-73.828038
136-93 37 AVENUE,40.762324,-73.827927
137 12 STREET,40.670071,-73.993367
137 4 AVENUE,40.733573,-73.98985
137 7 AVENUE,40.672786,-73.976625
137 AVENUE C,40.725051,-73.978164
137 BARNARD AVENUE,40.5146,-74.242356
137 EAST 116 STREET,40.798771,-73.94195
137 EAST 45 STREET,40.753194,-73.974209
137 EAST 47 STREET,40.754434,-73.973267
137 EAST 55 STREET,40.759545,-73.969853
137 EAST BROADWAY,40.71393,-73.991548
137 EAST HOUSTON STREET,40.723287,-73.9901
137 ESSEX ST BSMT FLOOR,40.714596,-73.984165
137 FIRST AVENUE,40.727836,-73.985151
137 HUDSON ST,40.720788,-74.008435
137 LUDLOW ST,40.72037,-73.988216
137 MONTGOMERY AVENUE,40.639492,-74.07822
137 NEW DORP LANE,40.573749,-74.115885
137 PORT RICHMOND AVE FRNT FLOOR,40.629395,-74.137897
137 RIVINGTON STREET,40.71947,-73.986379
137 SCHENECTADY AVE FL 1ST,40.67442,-73.93336
137 SULLIVAN STREET,40.726801,-74.002074
137 WEST 14 STREET,40.737919,-73.998151
137 WEST 33 STREET,40.749778,-73.989781
137 WYCKOFF AVE,40.704063,-73.918817
1370 LEXINGTON AVENUE,40.782347,-73.95352
1370 PENNSYLVANIA AVENUE,40.647841,-73.881885
1370 YORK AVENUE,40.76762,-73.953177
137-02 CROSSBAY BLVD,40.671895,-73.843219
137-03 CROSS BAY BOULEVARD,40.6721,-73.843074
1371 FOREST AVENUE,40.625549,-74.135087
1371 FULTON STREET,40.680224,-73.946355
1372 BAY STREET,40.610167,-74.063247
1372 BROADWAY,40.752256,-73.987467
1372 LEXINGTON AVENUE,40.782409,-73.953474
1372 YORK AVE,40.767671,-73.95314
1373 FIRST AVENUE,40.768808,-73.955277
137-30 REDDING ST,40.672106,-73.843884
137-38 NORTHERN BOULEVARD,40.763449,-73.829607
1374 1 AVENUE,40.768831,-73.955233
1374 BOSTON ROAD,40.832488,-73.898307
1374 METROPOLITAN AVE,40.834948,-73.860961
1374 YORK AVE,40.767721,-73.953103
137-40 NORTHERN BLVD,40.76346,-73.829568
137-42 GUY R BREWER BOULEVARD,40.67132,-73.774134
1375 BOSTON ROAD,40.832856,-73.897772
1375 BROADWAY,40.752269,-73.987483
1375 MADISON AVENUE,40.787018,-73.954301
1375 ROCKAWAY PARKWAY,40.646322,-73.903616
1375A AVENUE OF THE AMERICAS,40.763462,-73.977818
1376 CONEY ISLAND AVENUE,40.623973,-73.965025
1376 FOREST AVENUE,40.625396,-74.135281
1376 LEXINGTON AVENUE,40.782533,-73.953382
1376 NOSTRAND AVE,40.653121,-73.94983
1376 ROCKAWAY PKWY,40.646306,-73.903632
137-65 QUEENS BOULEVARD,40.708956,-73.818657
1377 6 AVENUE,40.763512,-73.97778
1377 65 STREET,40.625057,-73.999937
1377 BAY STREET,40.60999,-74.063089
1377 MADISON STREET,40.697376,-73.910816
1377A SUTTER AVENUE,40.673486,-73.867047
1378 1 AVENUE,40.76891,-73.955176
1378 3 AVENUE,40.773921,-73.957567
1378 CROSBY AVE,40.840277,-73.829559
1378 LEXINGTON AVE FL 1,40.782595,-73.953336
1378 MADISON AVENUE,40.787147,-73.954234
137-80 NORTHERN BLVD,40.763688,-73.828787
137-81 NORTHERN BLVD,40.763976,-73.828443
13789 BEACH 20 STREET,40.59524,-73.754009
1379 3 AVENUE,40.773974,-73.9575
1379 6 AVENUE,40.763561,-73.977743
138 4 AVENUE,40.680177,-73.981278
138 5 AVENUE,40.678697,-73.978924
138 EAST 34 STREET,40.746284,-73.97947
138 LAFAYETTE STREET,40.719092,-73.999944
138 LUDLOW STREET,40.720405,-73.988175
138 MONTAGUE ST,40.694609,-73.993699
138 MULBERRY ST,40.71858,-73.997654
138 SMITH ST APT 1,40.687013,-73.990289
138 WEST 10 STREET,40.73459,-74.000589
138 WEST 25 STREET,40.744666,-73.993047
138 WEST 32 STREET,40.748825,-73.989491
138 WEST 46 STREET,40.757818,-73.983292
138 WEST 48 STREET,40.75921,-73.982709
138 WEST 72 STREET,40.777892,-73.979963
138 WEST HOUSTON STREET,40.727837,-74.001721
1380 1 AVENUE,40.76895,-73.955148
1380 6 AVENUE,40.763729,-73.977594
1380 BROADWAY,40.689288,-73.921701
1380 BRONX RIVER AVE,40.833416,-73.880045
1380 JEROME AVE,40.83984,-73.917946
1380 PARKER STREET,40.836245,-73.847258
1380 RANDALL AVE,40.81279,-73.882072
1380 ST NICHOLAS AVENUE,40.84808,-73.934635
1380 WHITE PLAINS ROAD,40.835063,-73.863072
138-01 QUEENS BLVD,40.7088,-73.818459
138-05 QUEENS BOULEVARD,40.708731,-73.818382
1381 6 AVENUE,40.763745,-73.97761
1381 65 STREET,40.625016,-73.999868
1381 EAST GUNHILL ROAD,40.87029,-73.845869
1381 MADISON AVE,40.78732,-73.95408
1381 OGDEN AVE,40.841983,-73.924502
138-11 20 AVENUE,40.78166,-73.830934
138-11 JAMAICA AVENUE,40.702528,-73.814802
138-12 NORTHERN BLVD FL 1,40.763973,-73.827675
138-140 EAST 74 STREET,40.771854,-73.961545
138-142 FINGERBOARD ROAD,40.607326,-74.066375
138-16 JAMAICA AVE,40.702523,-73.814599
138-19 JAMAICA AVE,40.702538,-73.814632
1382 1 AVENUE,40.768989,-73.955119
138-21 JAMAICA AVE FL 1,40.702549,-73.814445
138-22 FARMERS BOULEVARD,40.672376,-73.764163
138-24 FARMERS BLVD,40.672344,-73.76417
138-25 ELDER AVENUE,40.752243,-73.823577
138-28 NORTHERN BLVD,40.763892,-73.827989
138-30 QUEENS BOULEVARD,40.70813,-73.818085
138-31 QUEENS BLVD,40.708255,-73.817921
138-32 JAMAICA AVE,40.70254,-73.814232
138-36 86 AVENUE,40.707781,-73.817391
1384 BAY STREET,40.609892,-74.063047
1384 EAST GUNHILL ROAD,40.870446,-73.846206
138-40 101 AVENUE,40.694542,-73.809801
138-41 JAMAICA AVE,40.702546,-73.813919
138-44 84 DRIVE,40.709109,-73.818243
138-44 86 AVENUE,40.707795,-73.817326
138-46 NORTHERN BOULEVARD,40.763913,-73.827892
138-49 QUEENS BOULEVARD,40.707908,-73.817636
1385 6 AVENUE,40.763855,-73.977533
1385 BROADWAY,40.752452,-73.987436
1385 METROPOLITAN AVE FL 1ST,40.835275,-73.86121
138-50 JAMAICA AVENUE,40.70253,-73.813901
138-57 QUEENS BOULEVARD,40.707521,-73.817361
138-58 FRANCIS LEWIS BOULEVARD,40.6675,-73.737293
138-59 QUEENS BOULEVARD,40.707469,-73.817328
1386 DEKALB AVENUE,40.699412,-73.924019
138-61 FRANCIS LEWIS BLVD,40.667514,-73.737275
138-61 QUEENS BLVD,40.707417,-73.817294
1387 CONEY ISLAND AVE,40.623757,-73.964973
1388 2 AVENUE,40.768497,-73.958568
